Kelime | Kelimenin Frekansi | Most Likely Tag
artificially | 2 | 0.00042301184433164127
artillery | 3 | 0.00025144581342720644
artist | 13 | 0.00273224043715847
artist's | 3 | 0.009009009009009009
artistic | 3 | 0.00030759766225776686
artistry | 2 | 8.502678343678259e-05
artists | 9 | 0.0010113495898415553
arts | 22 | 0.029079159935379646
arundel | 5 | 0.0016406890894175555
as | 1063 | 0.3333333333333333
ashamed | 2 | 0.00020506510817184457
ashore | 2 | 0.00042301184433164127
asia | 11 | 0.006562756357670222
asian | 6 | 0.0008488964346349745
aside | 12 | 0.0025380710659898475
ask | 20 | 0.05
asked | 59 | 0.014285714285714285
asking | 7 | 0.002765705254839984
asks | 4 | 0.01694915254237288
aspect | 6 | 0.00025508035031034776
aspects | 4 | 0.006756756756756757
aspen | 2 | 8.502678343678259e-05
aspencades | 2 | 0.006153846153846154
assailed | 2 | 0.0004757373929590866
assassination | 2 | 8.502678343678259e-05
assault | 3 | 0.00012754017515517388
assaulted | 2 | 0.0005790387955993051
assaults | 2 | 0.0002247443532981234
assembled | 5 | 0.0011580775911986102
assemblies | 8 | 0.008077544426494346
assembly | 25 | 0.005028916268544128
asserted | 2 | 0.0005790387955993051
assertion | 2 | 8.502678343678259e-05
assessment | 3 | 0.00012754017515517388
assessments | 2 | 0.0002247443532981234
asset | 2 | 8.502678343678259e-05
assign | 2 | 0.00041050903119868636
assigned | 2 | 0.0004757373929590866
assignment | 4 | 0.00017005356687356519
assignments | 4 | 0.0004494887065962468
assist | 6 | 0.0006157635467980296
assistance | 7 | 0.00029759374202873904
assistant | 16 | 0.0008488964346349745
assistants | 3 | 0.0003371165299471851
assisted | 2 | 0.0004757373929590866
assisting | 3 | 0.034482758620689655
assn. | 2 | 0.0005028916268544129
associate | 5 | 0.00041050903119868636
associated | 7 | 0.01092896174863388
associates | 2 | 0.0002247443532981234
association | 46 | 0.006537591149107368
associations | 3 | 0.0016155088852988692
assume | 4 | 0.0008210180623973727
assumed | 7 | 0.0011893434823977164
assuming | 2 | 0.0007902015013828526
assumption | 3 | 0.00012754017515517388
assurance | 3 | 0.00012754017515517388
assure | 3 | 0.0006157635467980296
assured | 10 | 0.0021408182683158895
astronomy | 2 | 8.502678343678259e-05
at | 964 | 0.050640957728572945
athlete | 5 | 0.00025144581342720644
athletic | 2 | 0.0008488964346349745
athletics | 4 | 0.0032310177705977385
atlanta | 17 | 0.003281378178835111
atlanta's | 4 | 0.007434944237918215
atlantic | 7 | 0.01098901098901099
atmosphere | 22 | 0.0009352946178046085
atmospheric | 7 | 0.01098901098901099
atom | 8 | 0.00034010713374713037
atomic | 15 | 0.0025466893039049238
atoms | 4 | 0.0004494887065962468
attachment | 3 | 0.00012754017515517388
attack | 28 | 0.00273224043715847
attacked | 6 | 0.0008685581933989577
attacking | 4 | 0.0015804030027657052
attacks | 10 | 0.03389830508474576
attempt | 17 | 0.0012315270935960591
attempted | 9 | 0.002026635784597568
attempting | 8 | 0.0031608060055314103
attempts | 4 | 0.0004494887065962468
attend | 20 | 0.05
attendance | 2 | 8.502678343678259e-05
attendants | 3 | 0.0003371165299471851
attended | 12 | 0.002026635784597568
attending | 10 | 0.0039510075069142635
attends | 2 | 0.001444043321299639
attention | 24 | 0.001020321401241391
attire | 3 | 0.00012754017515517388
attitude | 16 | 0.00273224043715847
attorney | 28 | 0.002514458134272064
attorneys | 7 | 0.0007866052365434319
attract | 8 | 0.0016420361247947454
attracted | 4 | 0.0007136060894386299
attraction | 5 | 0.00021256695859195646
attractive | 11 | 0.001127858094945145
attributed | 2 | 0.00028951939779965256
atty. | 4 | 0.0010057832537088258
auction | 4 | 0.00017005356687356519
audience | 45 | 0.0019131026273276081
audiences | 5 | 0.0005618608832453085
audio-visual | 2 | 0.00020506510817184457
auditorium | 9 | 0.0015086748805632386
audubon | 4 | 0.003281378178835111
aug. | 24 | 0.045936395759717315
augmented | 2 | 0.0005790387955993051
august | 15 | 0.00139234211834908
augusta | 6 | 0.0016406890894175555
aunt | 5 | 0.00025144581342720644
aunts | 2 | 0.0002247443532981234
aurora | 2 | 0.0008203445447087777
auspices | 2 | 0.0002247443532981234
austere | 3 | 0.00030759766225776686
austin | 15 | 0.02120141342756184
australia | 2 | 0.00019890601690701143
austria | 2 | 0.00019890601690701143
austrian | 3 | 0.00030759766225776686
authentic | 5 | 0.0005126627704296114
authenticity | 5 | 0.00021256695859195646
author | 11 | 0.00046764730890230425
author's | 2 | 0.006006006006006006
authoritarianism | 2 | 8.502678343678259e-05
authoritative | 2 | 0.00020506510817184457
authorities | 8 | 0.0008989774131924936
authority | 26 | 0.0020115665074176515
authorize | 2 | 0.00041050903119868636
authorized | 6 | 0.0009514747859181732
authorizing | 2 | 0.0007902015013828526
autism | 2 | 8.502678343678259e-05
autistic | 13 | 0.0013329232031169896
auto | 4 | 0.00017005356687356519
autograph | 2 | 8.502678343678259e-05
automatic | 7 | 0.000717727878601456
automatically | 3 | 0.0006345177664974619
automation | 2 | 8.502678343678259e-05
automobile | 7 | 0.00029759374202873904
automobiles | 2 | 0.0002247443532981234
autumn | 12 | 0.0005101607006206955
av. | 9 | 0.002263012320844858
available | 18 | 0.001845585973546601
ave. | 12 | 0.0030173497611264773
avenue | 23 | 0.004777470455116922
average | 20 | 0.0006377008757758694
averages | 3 | 0.0003371165299471851
averaging | 2 | 0.0007902015013828526
avoid | 11 | 0.002257799671592775
avoided | 3 | 0.014285714285714285
awaited | 2 | 0.00028951939779965256
awaits | 2 | 0.001444043321299639
awakening | 2 | 0.0003951007506914263
award | 22 | 0.00273224043715847
awarded | 4 | 0.0009514747859181732
awards | 4 | 0.0004494887065962468
aware | 6 | 0.0006151953245155337
awareness | 3 | 0.00012754017515517388
away | 49 | 0.14285714285714285
awed | 2 | 0.0004757373929590866
awkward | 2 | 0.00020506510817184457
b | 7 | 0.0016406890894175555
b. | 38 | 0.0035803083043262057
babe | 4 | 0.0008203445447087777
babies | 2 | 0.0002247443532981234
baby | 8 | 0.0005028916268544129
bachelor | 2 | 0.00025144581342720644
back | 123 | 0.07692307692307693
backed | 4 | 0.0008685581933989577
background | 9 | 0.00038262052546552165
backgrounds | 2 | 0.0002247443532981234
backs | 6 | 0.03389830508474576
bad | 14 | 0.01098901098901099
badly | 6 | 0.0010575296108291032
bag | 2 | 8.502678343678259e-05
bail | 5 | 0.00273224043715847
bailey | 3 | 0.0016406890894175555
baird | 2 | 0.00019890601690701143
bake | 2 | 0.00041050903119868636
bake-off | 2 | 0.00019890601690701143
baker | 6 | 0.0005967180507210343
baking | 3 | 0.0007902015013828526
balaguer | 2 | 0.00019890601690701143
balance | 15 | 0.0008210180623973727
balanced | 3 | 0.0007136060894386299
baldrige | 4 | 0.00039781203381402286
ball | 42 | 0.0035335689045936395
ballad | 3 | 0.00025144581342720644
ballet | 26 | 0.0425531914893617
ballets | 3 | 0.0003371165299471851
ballot | 9 | 0.00038262052546552165
ballplayer | 3 | 0.00012754017515517388
ballroom | 5 | 0.00025144581342720644
balls | 6 | 0.0006742330598943702
baltimore | 9 | 0.004101722723543888
baltimore's | 2 | 0.0037174721189591076
bam | 4 | 0.00039781203381402286
ban | 5 | 0.00020525451559934318
band | 25 | 0.0015086748805632386
bands | 2 | 0.0002247443532981234
bandstand | 4 | 0.00017005356687356519
bang | 3 | 0.058823529411764705
bank | 16 | 0.001257229067136032
bankers | 10 | 0.004846526655896607
bankrupt | 2 | 0.01098901098901099
bankruptcy | 4 | 0.00017005356687356519
banks | 5 | 0.0016155088852988692
banner | 3 | 0.00025144581342720644
banquet | 2 | 8.502678343678259e-05
baptism | 2 | 8.502678343678259e-05
baptist | 4 | 0.0016406890894175555
baptized | 5 | 0.0011893434823977164
bar | 8 | 0.025
barbara | 5 | 0.0035335689045936395
barber | 6 | 0.00273224043715847
bare | 2 | 0.00020506510817184457
barely | 5 | 0.0015186028853454822
bargaining | 12 | 0.00046764730890230425
barge | 2 | 0.00020525451559934318
baritone | 3 | 0.00012754017515517388
barker | 2 | 0.00019890601690701143
barn | 2 | 8.502678343678259e-05
barnard | 3 | 0.0002983590253605172
barnes | 8 | 0.0007956240676280457
barnett | 11 | 0.001093983092988563
baroque | 6 | 0.0008488964346349745
barrel | 2 | 8.502678343678259e-05
barricades | 2 | 0.0002247443532981234
barriers | 4 | 0.0004494887065962468
barring | 3 | 0.001185302252074279
bars | 5 | 0.0021660649819494585
base | 14 | 0.0005951874840574781
baseball | 30 | 0.0011478615763965648
baseball's | 3 | 0.009009009009009009
based | 17 | 0.003805899143672693
baseman | 2 | 8.502678343678259e-05
bases | 7 | 0.0007866052365434319
basic | 17 | 0.0017430534194606787
basically | 5 | 0.0010575296108291032
basin | 3 | 0.029411764705882353
basis | 22 | 0.0009352946178046085
basketball | 6 | 0.00025144581342720644
bass | 5 | 0.00021256695859195646
bat | 8 | 0.00034010713374713037
bateau | 2 | 8.502678343678259e-05
bates | 2 | 0.00019890601690701143
bath | 2 | 8.502678343678259e-05
baths | 2 | 0.006756756756756757
batista | 4 | 0.00039781203381402286
batista's | 2 | 0.0037174721189591076
baton | 3 | 0.0035335689045936395
bats | 3 | 0.0007220216606498195
battalion | 2 | 0.00025144581342720644
batted | 2 | 0.00028951939779965256
batting | 10 | 0.0039510075069142635
battle | 24 | 0.00273224043715847
battling | 2 | 0.0007902015013828526
bay | 9 | 0.0015086748805632386
baylor | 2 | 0.00019890601690701143
bayreuth | 2 | 0.0035335689045936395
be | 1023 | 1.0
bea | 2 | 0.00019890601690701143
beach | 17 | 0.0030173497611264773
beadle | 3 | 0.0002983590253605172
beads | 2 | 0.0016155088852988692
beam | 2 | 0.00273224043715847
beame | 3 | 0.0035335689045936395
beaming | 2 | 0.0007902015013828526
bear | 6 | 0.0012315270935960591
bearded | 3 | 0.0002378686964795433
bearing | 4 | 0.0007902015013828526
bears | 11 | 0.014539579967689823
beat | 15 | 0.029411764705882353
beaten | 2 | 0.0004757373929590866
beatie | 4 | 0.00039781203381402286
beating | 5 | 0.0019755037534571317
beatrice | 6 | 0.0005967180507210343
beaumont | 2 | 0.0008203445447087777
beautiful | 24 | 0.0023582487439762125
beautifully | 6 | 0.0012690355329949238
beauty | 15 | 0.00273224043715847
beaverton | 5 | 0.0008203445447087777
became | 25 | 0.007237984944991315
because | 105 | 0.027320605661619486
becket | 2 | 0.00019890601690701143
become | 56 | 0.006184586108468126
becomes | 20 | 0.01444043321299639
becoming | 8 | 0.0031608060055314103
bed | 8 | 0.00034010713374713037
bedroom | 6 | 0.00025508035031034776
beds | 3 | 0.0003371165299471851
beef | 3 | 0.00012754017515517388
been | 398 | 1.0
beer | 5 | 0.00021256695859195646
beethoven | 11 | 0.002461033634126333
before | 146 | 0.3333333333333333
began | 46 | 0.013317892298784018
begin | 16 | 0.003284072249589491
beginning | 16 | 0.0019755037534571317
begins | 14 | 0.010108303249097473
begun | 6 | 0.0014272121788772598
behalf | 8 | 0.00034010713374713037
behavior | 7 | 0.00029759374202873904
behind | 24 | 0.001218349401419642
being | 120 | 1.0
beings | 4 | 0.0004494887065962468
belaboring | 2 | 0.0003951007506914263
belated | 2 | 0.01098901098901099
belief | 9 | 0.00038262052546552165
beliefs | 5 | 0.0005618608832453085
believe | 28 | 0.005747126436781609
believed | 9 | 0.0017371163867979154
believes | 14 | 0.010108303249097473
believing | 3 | 0.001185302252074279
bell | 2 | 0.0008203445447087777
bella | 2 | 0.00019890601690701143
bellini | 2 | 0.00019890601690701143
bellows | 5 | 0.0004972650422675286
belly | 8 | 0.00034010713374713037
belong | 4 | 0.0008210180623973727
belonging | 2 | 0.0007902015013828526
belongs | 5 | 0.0036101083032490976
below | 12 | 0.0005297171310520183
belt | 5 | 0.0005028916268544129
belted | 2 | 0.0005790387955993051
belvidere | 2 | 0.00019890601690701143
ben | 7 | 0.0016406890894175555
bench | 6 | 0.00025508035031034776
benched | 2 | 0.0004757373929590866
benches | 2 | 0.0002247443532981234
bend | 4 | 0.0010057832537088258
beneath | 3 | 0.00015891513931560547
benedick | 3 | 0.0002983590253605172
benefactor | 2 | 0.00025144581342720644
benefactor's | 2 | 0.010752688172043012
benefit | 14 | 0.001026272577996716
benefits | 8 | 0.0008989774131924936
benington | 7 | 0.00069617105917454
benjamin | 2 | 0.00019890601690701143
berger | 5 | 0.0004972650422675286
berger's | 2 | 0.0037174721189591076
berlin | 57 | 0.022969647251845776
berlin's | 4 | 0.045454545454545456
berman | 5 | 0.0004972650422675286
bermuda | 2 | 0.00019890601690701143
bernard | 5 | 0.0004972650422675286
berra | 2 | 0.00019890601690701143
berry | 3 | 0.0002983590253605172
beside | 4 | 0.00021188685242080728
besides | 7 | 0.0006345177664974619
best | 70 | 0.4
bestowal | 3 | 0.00012754017515517388
bestowed | 2 | 0.00028951939779965256
bestseller | 2 | 8.502678343678259e-05
bet | 3 | 0.00028951939779965256
betancourt | 2 | 0.00019890601690701143
better | 73 | 0.375
betting | 4 | 0.034482758620689655
between | 96 | 0.0049793410318889715
beverly | 8 | 0.005742411812961444
bevo | 2 | 0.00019890601690701143
beyeler | 2 | 0.00019890601690701143
beyond | 17 | 0.002890173410404624
bible | 20 | 0.006562756357670222
biblical | 9 | 0.0009227929867733005
bid | 9 | 0.00029759374202873904
bids | 4 | 0.006756756756756757
big | 78 | 0.03296703296703297
bigger | 11 | 0.040740740740740744
biggest | 11 | 0.05339805825242718
bill | 76 | 0.0023868722028841374
bill's | 2 | 0.003003003003003003
billed | 2 | 0.0004757373929590866
billie | 2 | 0.00019890601690701143
billiken | 2 | 0.0008203445447087777
billikens | 2 | 0.006153846153846154
billion | 30 | 0.010574550581600282
bills | 21 | 0.006153846153846154
billy | 5 | 0.0004972650422675286
binding | 2 | 0.0007902015013828526
biological | 2 | 0.00020506510817184457
biology | 3 | 0.00012754017515517388
bird | 8 | 0.00029759374202873904
birdie | 5 | 0.00020525451559934318
birdied | 4 | 0.0005790387955993051
birdies | 2 | 0.0002247443532981234
birds | 24 | 0.014539579967689823
birds' | 2 | 0.1111111111111111
birmingham | 3 | 0.0035335689045936395
birth | 7 | 0.00029759374202873904
birthday | 4 | 0.00017005356687356519
bishop | 3 | 0.00019890601690701143
bit | 20 | 0.0008077544426494346
bites | 2 | 0.0007220216606498195
bitter | 9 | 0.0009227929867733005
bitterness | 3 | 0.00012754017515517388
biz | 2 | 8.502678343678259e-05
black | 19 | 0.0013329232031169896
blacks | 2 | 0.003076923076923077
blakey | 2 | 0.00019890601690701143
blame | 5 | 0.00041050903119868636
blanchard | 2 | 0.00019890601690701143
blanche | 2 | 0.0008203445447087777
blanket | 2 | 0.00020525451559934318
blasingame | 3 | 0.0002983590253605172
blast | 7 | 0.00273224043715847
blasting | 2 | 0.0007902015013828526
blaze | 3 | 0.00041050903119868636
bldg. | 2 | 0.0005028916268544129
bleachers | 2 | 0.0002247443532981234
bleak | 3 | 0.00030759766225776686
blend | 2 | 0.00041050903119868636
blended | 2 | 0.00028951939779965256
bless | 2 | 0.00041050903119868636
blessed | 4 | 0.0009514747859181732
blind | 3 | 0.00030759766225776686
bloc | 7 | 0.00029759374202873904
block | 11 | 0.0004251339171839129
blocked | 2 | 0.00028951939779965256
blomdahl | 2 | 0.00019890601690701143
blond | 3 | 0.00030759766225776686
blood | 3 | 0.00012754017515517388
blossom | 2 | 0.00020525451559934318
blotted | 2 | 0.00028951939779965256
blow | 5 | 0.00021256695859195646
blowing | 2 | 0.0007902015013828526
blows | 2 | 0.0007220216606498195
blue | 38 | 0.011035653650254669
blueprints | 2 | 0.0002247443532981234
blues | 16 | 0.014539579967689823
blum | 2 | 0.00019890601690701143
bluntly | 2 | 0.0007593014426727411
blvd. | 4 | 0.0010057832537088258
board | 83 | 0.005028916268544128
board's | 5 | 0.012012012012012012
boards | 9 | 0.0008989774131924936
boast | 2 | 0.00041050903119868636
boasts | 2 | 0.001444043321299639
boat | 2 | 8.502678343678259e-05
boating | 3 | 0.034482758620689655
boats | 5 | 0.0005618608832453085
boaz | 2 | 0.00019890601690701143
bob | 24 | 0.0023868722028841374
bobby | 4 | 0.00039781203381402286
bodies | 9 | 0.0010113495898415553
body | 24 | 0.001020321401241391
bogey | 4 | 0.00017005356687356519
bogeyed | 2 | 0.0005790387955993051
boiling | 2 | 0.0007902015013828526
bold | 4 | 0.00041013021634368914
boldness | 2 | 0.00273224043715847
bolger | 2 | 0.00019890601690701143
bolker | 2 | 0.00019890601690701143
bomb | 19 | 0.0008077544426494346
bomber | 4 | 0.00017005356687356519
bombing | 2 | 8.502678343678259e-05
bombs | 17 | 0.0019103270030340488
bonanza | 2 | 0.00025144581342720644
bond | 17 | 0.0008203445447087777
bondi | 3 | 0.0002983590253605172
bonds | 12 | 0.006756756756756757
bone | 2 | 8.502678343678259e-05
bones | 2 | 0.0002247443532981234
bonn | 6 | 0.0035335689045936395
bonn's | 3 | 0.0055762081784386614
bonnor | 4 | 0.00039781203381402286
bontempo | 2 | 0.00019890601690701143
bonus | 2 | 8.502678343678259e-05
book | 39 | 0.0014879687101436953
booked | 7 | 0.001665080875356803
booking | 6 | 0.00025508035031034776
books | 17 | 0.006756756756756757
boom | 2 | 8.502678343678259e-05
boos | 2 | 0.0002247443532981234
boost | 8 | 0.00041050903119868636
bootle | 2 | 0.00019890601690701143
border | 5 | 0.00021256695859195646
bordering | 3 | 0.001185302252074279
bore | 3 | 0.0006157635467980296
born | 17 | 0.00546448087431694
borough | 3 | 0.0005028916268544129
borrowed | 2 | 0.014285714285714285
boss | 4 | 0.00017005356687356519
bosses | 2 | 0.0002247443532981234
boston | 17 | 0.004101722723543888
both | 120 | 1.0
bothered | 3 | 0.0007136060894386299
bottom | 4 | 0.00273224043715847
bought | 7 | 0.0017371163867979154
bounce | 5 | 0.00041050903119868636
bounced | 5 | 0.0014475969889982628
bound | 5 | 0.014285714285714285
boundaries | 2 | 0.0002247443532981234
bounds | 5 | 0.0005618608832453085
bourbon | 3 | 0.0008203445447087777
bourcier | 3 | 0.0002983590253605172
bouton | 2 | 0.00019890601690701143
bow | 3 | 0.0008203445447087777
bowden | 2 | 0.00019890601690701143
bowl | 2 | 0.00025144581342720644
bowman | 2 | 0.00019890601690701143
box | 8 | 0.0007543374402816193
boxes | 3 | 0.0003371165299471851
boy | 26 | 0.00546448087431694
boy's | 2 | 0.006006006006006006
boyd | 2 | 0.00019890601690701143
boyer | 2 | 0.00019890601690701143
boys | 21 | 0.008077544426494346
brace | 3 | 0.025
braced | 2 | 0.0004757373929590866
bradford | 2 | 0.00019890601690701143
bradley | 4 | 0.00039781203381402286
bragg | 2 | 0.00019890601690701143
brahms | 5 | 0.0008203445447087777
brain | 3 | 0.00025144581342720644
branch | 3 | 0.00020525451559934318
branches | 4 | 0.0004494887065962468
brand | 4 | 0.0007593014426727411
brandt | 10 | 0.000994530084535057
brass | 3 | 0.00025144581342720644
brave | 2 | 0.00020506510817184457
braves | 3 | 0.004846526655896607
brazilian | 2 | 0.00010253255408592229
brazos | 2 | 0.00019890601690701143
breaching | 2 | 0.0007902015013828526
bread | 3 | 0.00012754017515517388
break | 20 | 0.003284072249589491
breakdown | 5 | 0.00021256695859195646
breakfast | 3 | 0.00012754017515517388
breaking | 5 | 0.0019755037534571317
breaks | 2 | 0.001444043321299639
breakthrough | 3 | 0.0005028916268544129
